timestamp,region,service_type,usage_units,predicted_usage,provisioned_capacity,cost_usd,availability_pct,forecast_generated_at
2021-08-23 17:00:00,UK-South, Storage     ,338.29,274.7080071600337,593.6,218.88,97.06,2026-04-01T18:44:09.829995
2021-08-23 18:00:00,East-Asia, Compute     ,398.31,274.7080063337914,230.89,155.49,95.18,2026-04-01T18:44:09.829995
2021-08-23 21:00:00,East-Asia, Storage     ,286.37,274.70800615312424,252.29,278.81,96.25,2026-04-01T18:44:09.829995
2021-08-24 04:00:00,East-US, Compute     ,215.59,274.7080072326594,591.8,248.27,95.1,2026-04-01T18:44:09.829995
2021-08-24 05:00:00,UK-South, Storage     ,114.86,274.7080057454036,549.37,193.13,99.48,2026-04-01T18:44:09.829995
2021-08-24 15:00:00,Central-India, Compute     ,363.11,274.70800698880026,297.29,279.97,95.17,2026-04-01T18:44:09.829995
2021-08-24 16:00:00,UK-South, Storage     ,430.64,274.7080065163612,447.19,99.33,96.83,2026-04-01T18:44:09.829995
2021-08-24 21:00:00,West-US, Storage     ,261.6,274.7080060380354,152.72,283.69,99.3,2026-04-01T18:44:09.829995
2021-08-25 11:00:00,UK-South, Compute     ,346.72,274.7080072328343,527.62,53.31,97.3,2026-04-01T18:44:09.829995
2021-08-25 22:00:00,Central-India, Compute     ,398.53,274.7080058567503,469.13,275.99,97.23,2026-04-01T18:44:09.829995
2021-08-26 02:00:00,UK-South, Storage     ,121.62,274.70800681715815,281.63,217.48,99.3,2026-04-01T18:44:09.829995
2021-08-26 06:00:00,Central-India, Compute     ,343.97,274.7080066727013,382.72,299.13,98.5,2026-04-01T18:44:09.829995
2021-08-26 11:00:00,UK-South, Compute     ,470.02,274.7080059637362,471.4,164.22,99.53,2026-04-01T18:44:09.829995
2021-08-26 11:00:00,Central-India, Storage     ,442.47,274.7080071956317,578.77,35.8,96.16,2026-04-01T18:44:09.829995
2021-08-27 01:00:00,UK-South, Compute     ,236.61,274.70800598609895,293.72,52.74,98.38,2026-04-01T18:44:09.829995
2021-08-27 10:00:00,East-Asia, Storage     ,416.94,274.70800665404266,496.21,143.56,97.7,2026-04-01T18:44:09.829995
2021-08-27 12:00:00,East-Asia, Compute     ,319.87,274.70800679845166,270.67,163.73,96.51,2026-04-01T18:44:09.829995
2021-08-28 02:00:00,UK-South, Compute     ,491.18,274.7080059282755,133.19,292.1,98.59,2026-04-01T18:44:09.829995
2021-08-28 08:00:00,East-US, Compute     ,359.86,274.70800712828503,231.17,194.28,95.31,2026-04-01T18:44:09.829995
2021-08-28 09:00:00,UK-South, Compute     ,312.92,274.70800612420277,411.35,259.63,98.2,2026-04-01T18:44:09.829995
2021-08-28 14:00:00,West-US, Compute     ,110.01,274.708006506679,105.97,100.43,99.82,2026-04-01T18:44:09.829995
2021-08-28 19:00:00,East-US, Storage     ,397.83,274.7080068914536,422.42,208.84,97.66,2026-04-01T18:44:09.829995
2021-08-28 21:00:00,West-US, Compute     ,406.88,274.7080059279706,254.84,52.63,95.88,2026-04-01T18:44:09.829995
2021-08-28 23:00:00,East-US, Storage     ,242.33,274.7080070385591,559.5,125.98,95.91,2026-04-01T18:44:09.829995
2021-08-29 12:00:00,East-Asia, Compute     ,267.46,274.7080062626753,509.31,126.59,98.74,2026-04-01T18:44:09.829995
2021-08-29 14:00:00,East-US, Storage     ,423.27,274.70800638045125,544.7,83.33,98.31,2026-04-01T18:44:09.829995
2021-08-29 16:00:00,Central-India, Storage     ,243.19,274.70800695154867,408.15,267.55,99.4,2026-04-01T18:44:09.829995
2021-08-29 16:00:00,East-US, Storage     ,297.29,274.7080059578435,563.46,153.94,96.31,2026-04-01T18:44:09.829995
2021-08-29 19:00:00,Central-India, Compute     ,236.5,274.7080069342734,248.03,113.06,98.8,2026-04-01T18:44:09.829995
2021-08-29 19:00:00,Central-India, Storage     ,64.43,274.7080063943025,115.8,224.76,96.89,2026-04-01T18:44:09.829995
2021-08-29 22:00:00,West-US, Compute     ,365.88,274.7080062788857,232.51,111.08,96.24,2026-04-01T18:44:09.829995
2021-08-30 04:00:00,UK-South, Storage     ,390.16,274.7080069803031,346.76,289.46,96.98,2026-04-01T18:44:09.829995
2021-08-30 04:00:00,UK-South, Storage     ,436.52,274.70800601206275,103.07,287.91,96.33,2026-04-01T18:44:09.829995
2021-08-30 07:00:00,UK-South, Compute     ,204.59,274.7080068228896,114.63,289.65,97.58,2026-04-01T18:44:09.829995
2021-08-30 07:00:00,UK-South, Compute     ,57.15,274.70800651324896,465.01,132.42,99.25,2026-04-01T18:44:09.829995
2021-08-30 09:00:00,East-US, Storage     ,61.49,274.7080062037322,279.31,37.55,98.55,2026-04-01T18:44:09.829995
2021-08-30 13:00:00,Central-India, Storage     ,449.14,274.7080069806813,375.79,98.06,95.27,2026-04-01T18:44:09.829995
2021-08-30 13:00:00,East-Asia, Compute     ,217.53,274.7080060843659,280.44,84.07,96.56,2026-04-01T18:44:09.829995
2021-08-30 17:00:00,East-Asia, Storage     ,289.51,274.7080067111768,149.34,26.25,95.13,2026-04-01T18:44:09.829995
2021-08-31 00:00:00,East-US, Compute     ,427.16,274.70800661516404,107.04,127.17,98.54,2026-04-01T18:44:09.829995
2021-08-31 02:00:00,East-US, Storage     ,242.59,274.7080061551261,299.95,46.55,97.64,2026-04-01T18:44:09.829995
2021-08-31 10:00:00,UK-South, Storage     ,228.54,274.7080069566946,361.48,269.22,96.62,2026-04-01T18:44:09.829995
2021-08-31 19:00:00,West-US, Storage     ,293.84,274.70800616844474,509.48,62.91,95.57,2026-04-01T18:44:09.829995
2021-08-31 19:00:00,West-US, Compute     ,206.91,274.70800660495945,580.65,205.8,98.26,2026-04-01T18:44:09.829995
2021-09-01 00:00:00,UK-South, Storage     ,458.26,274.7080066971959,405.58,130.85,95.84,2026-04-01T18:44:09.829995
2021-09-01 10:00:00,East-US, Compute     ,112.75,274.7080061318103,397.67,145.62,96.47,2026-04-01T18:44:09.829995
2021-09-01 13:00:00,East-US, Compute     ,499.03,274.7080069130442,544.61,95.2,95.29,2026-04-01T18:44:09.829995
2021-09-01 23:00:00,West-US, Storage     ,149.11,274.70800625827803,393.11,160.99,96.78,2026-04-01T18:44:09.829995
2021-09-02 11:00:00,East-US, Storage     ,421.95,274.7080065089504,466.48,111.19,95.58,2026-04-01T18:44:09.829995
2021-09-02 14:00:00,Central-India, Storage     ,431.02,274.7080067579261,244.69,196.98,98.8,2026-04-01T18:44:09.829995
2021-09-02 22:00:00,East-US, Compute     ,253.28,274.70800613139835,599.1,124.17,99.18,2026-04-01T18:44:09.829995
2021-09-03 01:00:00,Central-India, Storage     ,367.42,274.7080068547809,232.13,192.2,96.24,2026-04-01T18:44:09.829995
2021-09-03 09:00:00,Central-India, Storage     ,272.34,274.7080063484023,382.76,201.1,98.59,2026-04-01T18:44:09.829995
2021-09-03 11:00:00,Central-India, Compute     ,91.59,274.7080064266653,335.16,30.83,99.09,2026-04-01T18:44:09.829995
2021-09-03 12:00:00,Central-India, Storage     ,92.99,274.70800679723953,292.77,72.33,95.2,2026-04-01T18:44:09.829995
2021-09-03 15:00:00,East-Asia, Compute     ,302.32,274.7080061506583,409.63,287.52,95.65,2026-04-01T18:44:09.829995
2021-09-03 15:00:00,UK-South, Storage     ,394.5,274.70800678699374,375.85,94.66,95.79,2026-04-01T18:44:09.829995
2021-09-03 15:00:00,UK-South, Storage     ,277.09,274.708006434115,303.02,162.77,96.67,2026-04-01T18:44:09.829995
2021-09-03 21:00:00,UK-South, Compute     ,342.64,274.7080063604105,398.19,36.97,99.03,2026-04-01T18:44:09.829995
2021-09-04 02:00:00,West-US, Compute     ,301.98,274.708006816145,236.41,74.51,99.9,2026-04-01T18:44:09.829995
2021-09-04 02:00:00,UK-South, Storage     ,185.16,274.7080061857998,168.2,39.68,96.75,2026-04-01T18:44:09.829995
2021-09-04 03:00:00,UK-South, Compute     ,140.01,274.70800671454145,108.77,31.5,99.8,2026-04-01T18:44:09.829995
2021-09-04 22:00:00,East-US, Storage     ,121.27,274.70800651160977,231.26,166.11,95.88,2026-04-01T18:44:09.829995
2021-09-05 11:00:00,East-Asia, Storage     ,439.02,274.7080063113356,451.25,131.99,99.3,2026-04-01T18:44:09.829995
2021-09-05 13:00:00,East-Asia, Compute     ,329.43,274.7080068165635,535.32,87.41,99.06,2026-04-01T18:44:09.829995
2021-09-05 13:00:00,East-Asia, Compute     ,56.73,274.70800623274937,286.21,89.75,98.54,2026-04-01T18:44:09.829995
2021-09-05 18:00:00,UK-South, Storage     ,93.1,274.7080066418339,584.47,281.96,97.85,2026-04-01T18:44:09.829995
2021-09-05 21:00:00,UK-South, Compute     ,152.37,274.7080065780458,341.24,140.33,98.17,2026-04-01T18:44:09.829995
2021-09-05 23:00:00,East-Asia, Storage     ,69.69,274.70800627953855,273.67,110.21,99.49,2026-04-01T18:44:09.829995
2021-09-06 07:00:00,Central-India, Storage     ,134.22,274.7080068010994,240.61,44.36,97.87,2026-04-01T18:44:09.829995
2021-09-07 02:00:00,UK-South, Compute     ,235.02,274.7080062874016,529.78,223.54,96.94,2026-04-01T18:44:09.829995
2021-09-07 08:00:00,East-Asia, Compute     ,102.21,274.70800657266767,319.5,286.28,99.9,2026-04-01T18:44:09.829995
2021-09-07 10:00:00,UK-South, Compute     ,233.6,274.7080066315579,181.56,158.7,99.73,2026-04-01T18:44:09.829995
2021-09-07 12:00:00,East-US, Storage     ,370.95,274.70800626420964,469.4,229.95,95.46,2026-04-01T18:44:09.829995
2021-09-07 13:00:00,Central-India, Compute     ,150.76,274.7080067728084,245.03,293.03,96.19,2026-04-01T18:44:09.829995
2021-09-07 21:00:00,East-US, Compute     ,380.37,274.7080063458357,454.48,164.68,98.5,2026-04-01T18:44:09.829995
2021-09-07 21:00:00,East-Asia, Compute     ,434.07,274.7080065101171,494.39,119.37,98.72,2026-04-01T18:44:09.829995
2021-09-08 12:00:00,West-US, Storage     ,103.4,274.70800667121426,119.33,176.46,95.29,2026-04-01T18:44:09.829995
2021-09-08 19:00:00,East-US, Storage     ,465.9,274.70800626380253,136.72,62.75,96.64,2026-04-01T18:44:09.829995
2021-09-09 09:00:00,East-US, Storage     ,186.64,274.7080067349758,215.54,50.0,99.55,2026-04-01T18:44:09.829995
2021-09-09 18:00:00,East-US, Compute     ,73.44,274.70800640449244,554.96,212.92,97.83,2026-04-01T18:44:09.829995
2021-09-09 19:00:00,East-Asia, Storage     ,281.78,274.70800645647756,322.94,260.65,97.3,2026-04-01T18:44:09.829995
2021-09-09 22:00:00,East-US, Compute     ,244.42,274.7080066969319,285.18,127.33,97.86,2026-04-01T18:44:09.829995
2021-09-10 11:00:00,East-Asia, Compute     ,69.62,274.7080062762186,361.35,296.21,98.71,2026-04-01T18:44:09.829995
2021-09-11 10:00:00,UK-South, Storage     ,67.24,274.7080066909135,517.71,134.52,98.17,2026-04-01T18:44:09.829995
2021-09-11 18:00:00,West-US, Compute     ,460.06,274.70800646030625,331.06,91.95,98.79,2026-04-01T18:44:09.829995
2021-09-11 18:00:00,East-US, Compute     ,497.49,274.7080064132574,137.72,259.85,98.51,2026-04-01T18:44:09.829995
2021-09-11 18:00:00,West-US, Compute     ,189.73,274.7080067093605,146.49,272.6,97.21,2026-04-01T18:44:09.829995
2021-09-11 21:00:00,Central-India, Storage     ,71.71,274.70800629899435,434.92,100.23,95.13,2026-04-01T18:44:09.829995
2021-09-12 03:00:00,West-US, Storage     ,480.79,274.7080066437853,231.58,286.12,97.98,2026-04-01T18:44:09.829995
2021-09-12 06:00:00,East-US, Compute     ,454.94,274.70800651079446,282.61,50.1,95.33,2026-04-01T18:44:09.829995
2021-09-12 06:00:00,East-US, Compute     ,253.75,274.70800638121216,511.74,238.87,96.6,2026-04-01T18:44:09.829995
2021-09-12 20:00:00,East-US, Compute     ,435.46,274.7080067097452,115.9,180.69,97.36,2026-04-01T18:44:09.829995
2021-09-13 02:00:00,UK-South, Compute     ,257.63,274.7080063294803,182.39,150.49,95.19,2026-04-01T18:44:09.829995
2021-09-13 19:00:00,East-Asia, Compute     ,76.84,274.7080065964643,387.96,298.11,95.83,2026-04-01T18:44:09.829995
2021-09-13 20:00:00,East-Asia, Storage     ,343.31,274.70800655410227,478.52,153.31,95.21,2026-04-01T18:44:09.829995
2021-09-13 22:00:00,Central-India, Storage     ,254.33,274.70800636041173,133.0,250.97,96.5,2026-04-01T18:44:09.829995
2021-09-13 22:00:00,East-Asia, Storage     ,353.31,274.70800669977655,114.29,261.87,98.29,2026-04-01T18:44:09.829995
2021-09-13 22:00:00,East-US, Storage     ,288.6,274.70800636500456,125.9,31.66,98.67,2026-04-01T18:44:09.829995
2021-09-14 06:00:00,West-US, Compute     ,437.33,274.7080065514251,130.56,79.8,97.81,2026-04-01T18:44:09.829995
2021-09-14 10:00:00,UK-South, Compute     ,102.86,274.7080065890097,129.1,126.6,98.62,2026-04-01T18:44:09.829995
2021-09-14 11:00:00,East-Asia, Storage     ,82.65,274.7080063503347,505.19,36.72,97.76,2026-04-01T18:44:09.829995
2021-09-15 00:00:00,Central-India, Storage     ,454.05,274.7080066814409,397.94,286.95,97.14,2026-04-01T18:44:09.829995
2021-09-15 03:00:00,East-US, Compute     ,458.87,274.70800640301417,144.09,65.65,99.89,2026-04-01T18:44:09.829995
2021-09-15 15:00:00,Central-India, Storage     ,281.34,274.7080065106732,330.35,215.02,98.24,2026-04-01T18:44:09.829995
2021-09-15 16:00:00,Central-India, Storage     ,341.2,274.70800661490466,544.9,201.33,99.11,2026-04-01T18:44:09.829995
2021-09-15 22:00:00,UK-South, Compute     ,380.06,274.7080063499792,282.7,154.38,99.73,2026-04-01T18:44:09.829995
2021-09-15 22:00:00,West-US, Compute     ,224.9,274.7080066568751,371.4,126.9,99.58,2026-04-01T18:44:09.829995
2021-09-16 15:00:00,Central-India, Storage     ,120.28,274.70800644119026,373.89,89.16,98.29,2026-04-01T18:44:09.829995
2021-09-17 13:00:00,UK-South, Compute     ,424.75,274.70800647570724,153.7,141.95,95.75,2026-04-01T18:44:09.829995
2021-09-17 17:00:00,East-Asia, Storage     ,279.09,274.7080066317279,539.59,272.78,96.69,2026-04-01T18:44:09.829995
2021-09-17 20:00:00,East-US, Storage     ,122.17,274.7080063579825,271.11,268.87,96.56,2026-04-01T18:44:09.829995
2021-09-17 22:00:00,East-US, Storage     ,145.48,274.7080066282345,327.59,110.01,96.4,2026-04-01T18:44:09.829995
2021-09-18 11:00:00,UK-South, Storage     ,121.27,274.70800647753464,280.67,162.92,95.88,2026-04-01T18:44:09.829995
2021-09-18 14:00:00,East-US, Compute     ,468.71,274.70800644751364,385.22,255.9,95.23,2026-04-01T18:44:09.829995
2021-09-18 14:00:00,East-Asia, Compute     ,165.38,274.708006639898,428.74,282.1,96.07,2026-04-01T18:44:09.829995
2021-09-18 16:00:00,East-Asia, Storage     ,410.88,274.7080063727435,252.2,272.25,96.11,2026-04-01T18:44:09.829995
2021-09-18 21:00:00,East-US, Compute     ,412.38,274.7080065975792,464.3,24.86,99.12,2026-04-01T18:44:09.829995
2021-09-18 22:00:00,UK-South, Storage     ,358.73,274.7080065104278,471.49,275.74,98.52,2026-04-01T18:44:09.829995
2021-09-19 01:00:00,East-US, Compute     ,281.79,274.7080064265887,537.83,78.23,99.68,2026-04-01T18:44:09.829995
2021-09-19 05:00:00,East-US, Compute     ,483.29,274.7080066402214,165.26,90.65,95.49,2026-04-01T18:44:09.829995
2021-09-19 08:00:00,Central-India, Storage     ,256.03,274.70800639253883,350.48,210.58,95.32,2026-04-01T18:44:09.829995
2021-09-19 12:00:00,East-Asia, Compute     ,257.24,274.7080065667809,392.22,58.0,97.24,2026-04-01T18:44:09.829995
2021-09-19 19:00:00,East-US, Storage     ,453.87,274.7080065386588,270.54,236.56,99.79,2026-04-01T18:44:09.829995
2021-09-20 00:00:00,East-Asia, Compute     ,192.54,274.7080064129823,216.35,29.52,97.22,2026-04-01T18:44:09.829995
2021-09-20 06:00:00,East-Asia, Storage     ,315.1,274.7080066337961,324.28,138.14,97.66,2026-04-01T18:44:09.829995
2021-09-20 07:00:00,West-US, Storage     ,134.82,274.70800641562965,314.36,151.92,95.71,2026-04-01T18:44:09.829995
2021-09-20 07:00:00,East-Asia, Storage     ,195.81,274.70800653745283,213.88,100.24,95.39,2026-04-01T18:44:09.829995
2021-09-20 07:00:00,West-US, Storage     ,310.77,274.7080065614298,327.63,169.47,97.82,2026-04-01T18:44:09.829995
2021-09-20 09:00:00,West-US, Storage     ,447.4,274.7080064063585,468.28,44.02,95.94,2026-04-01T18:44:09.829995
2021-09-20 15:00:00,UK-South, Storage     ,178.32,274.708006621913,539.32,156.13,99.21,2026-04-01T18:44:09.829995
2021-09-20 16:00:00,West-US, Compute     ,235.17,274.7080064403536,228.41,87.52,99.06,2026-04-01T18:44:09.829995
2021-09-21 01:00:00,East-US, Compute     ,413.63,274.7080065109029,491.17,55.37,96.91,2026-04-01T18:44:09.829995
2021-09-21 01:00:00,West-US, Storage     ,474.09,274.70800657833854,397.24,166.87,99.62,2026-04-01T18:44:09.829995
2021-09-21 05:00:00,East-Asia, Storage     ,278.44,274.708006406068,323.41,275.38,96.29,2026-04-01T18:44:09.829995
2021-09-21 06:00:00,UK-South, Compute     ,164.24,274.7080066059618,583.16,178.84,96.26,2026-04-01T18:44:09.829995
2021-09-21 19:00:00,East-US, Storage     ,345.68,274.7080064651999,299.21,118.23,97.04,2026-04-01T18:44:09.829995
2021-09-22 06:00:00,East-Asia, Compute     ,300.57,274.70800648810973,338.31,194.12,95.54,2026-04-01T18:44:09.829995
2021-09-22 06:00:00,UK-South, Compute     ,461.21,274.7080065893432,409.71,174.47,96.5,2026-04-01T18:44:09.829995
2021-09-22 06:00:00,East-Asia, Compute     ,77.81,274.70800641122634,297.79,257.09,98.27,2026-04-01T18:44:09.829995
2021-09-22 08:00:00,Central-India, Storage     ,476.1,274.7080065873455,196.6,151.43,98.63,2026-04-01T18:44:09.829995
2021-09-22 08:00:00,East-Asia, Storage     ,192.98,274.7080064888662,102.32,218.6,95.78,2026-04-01T18:44:09.829995
2021-09-22 17:00:00,East-Asia, Compute     ,68.59,274.7080064697185,184.73,114.21,99.06,2026-04-01T18:44:09.829995
2021-09-22 23:00:00,Central-India, Compute     ,119.13,274.7080065947133,221.83,206.44,97.39,2026-04-01T18:44:09.829995
2021-09-23 01:00:00,UK-South, Compute     ,279.86,274.70800642079263,573.93,88.94,95.39,2026-04-01T18:44:09.829995
2021-09-23 08:00:00,East-Asia, Compute     ,392.36,274.70800656740533,216.31,148.61,98.13,2026-04-01T18:44:09.829995
2021-09-23 10:00:00,East-Asia, Storage     ,275.7,274.708006510296,589.96,131.05,96.73,2026-04-01T18:44:09.829995
2021-09-23 11:00:00,East-Asia, Storage     ,468.24,274.7080064560551,223.51,127.31,99.19,2026-04-01T18:44:09.829995
2021-09-23 11:00:00,East-Asia, Compute     ,477.32,274.70800659497144,442.86,192.45,96.38,2026-04-01T18:44:09.829995
2021-09-23 14:00:00,East-Asia, Storage     ,462.39,274.70800643364606,305.15,284.04,96.11,2026-04-01T18:44:09.829995
2021-09-23 16:00:00,West-US, Compute     ,287.84,274.70800654736075,307.87,136.3,95.78,2026-04-01T18:44:09.829995
2021-09-24 12:00:00,East-Asia, Compute     ,54.53,274.7080065286988,493.42,195.92,98.04,2026-04-01T18:44:09.829995
2021-09-24 13:00:00,UK-South, Compute     ,489.62,274.70800644715473,526.16,76.54,97.34,2026-04-01T18:44:09.829995
2021-09-24 22:00:00,East-US, Compute     ,336.93,274.7080065908304,324.59,248.2,99.33,2026-04-01T18:44:09.829995
2021-09-25 03:00:00,East-Asia, Compute     ,73.61,274.70800644865494,475.76,142.72,99.73,2026-04-01T18:44:09.829995
2021-09-25 08:00:00,Central-India, Compute     ,163.85,274.70800652826324,590.5,199.57,95.45,2026-04-01T18:44:09.829995
2021-09-25 12:00:00,East-US, Storage     ,162.59,274.70800654355264,559.81,270.31,96.06,2026-04-01T18:44:09.829995
2021-09-25 12:00:00,East-Asia, Storage     ,483.06,274.70800644280115,566.37,274.48,99.79,2026-04-01T18:44:09.829995
2021-09-25 18:00:00,East-Asia, Storage     ,53.99,274.70800658312925,492.36,147.26,98.44,2026-04-01T18:44:09.829995
2021-09-25 22:00:00,UK-South, Compute     ,253.28,274.7080064647369,478.37,275.38,98.21,2026-04-01T18:44:09.829995
2021-09-25 22:00:00,West-US, Compute     ,52.74,274.7080065109661,386.88,159.27,95.18,2026-04-01T18:44:09.829995
2021-09-26 00:00:00,East-US, Compute     ,155.98,274.70800655459345,380.34,176.89,96.33,2026-04-01T18:44:09.829995
2021-09-26 07:00:00,Central-India, Compute     ,304.48,274.7080064425736,381.97,20.54,98.34,2026-04-01T18:44:09.829995
2021-09-26 09:00:00,West-US, Storage     ,334.24,274.7080065727719,293.09,56.94,98.11,2026-04-01T18:44:09.829995
2021-09-26 13:00:00,Central-India, Storage     ,438.03,274.70800648090767,539.1,62.33,95.42,2026-04-01T18:44:09.829995
2021-09-26 14:00:00,West-US, Storage     ,252.51,274.70800649610806,246.57,195.8,95.54,2026-04-01T18:44:09.829995
2021-09-26 18:00:00,East-US, Compute     ,435.34,274.7080065617919,349.38,147.26,97.64,2026-04-01T18:44:09.829995
2021-09-27 00:00:00,East-US, Storage     ,164.18,274.7080064458979,360.89,86.92,98.05,2026-04-01T18:44:09.829995
2021-09-27 09:00:00,East-US, Storage     ,108.82,274.7080065606715,332.76,289.18,95.28,2026-04-01T18:44:09.829995
2021-09-27 13:00:00,East-Asia, Storage     ,266.79,274.7080064963184,413.89,133.73,98.37,2026-04-01T18:44:09.829995
2021-09-27 15:00:00,West-US, Compute     ,64.31,274.70800648411125,105.28,277.7,97.45,2026-04-01T18:44:09.829995
2021-09-27 18:00:00,East-US, Compute     ,120.34,274.70800656532134,563.02,124.0,98.45,2026-04-01T18:44:09.829995
2021-09-28 08:00:00,UK-South, Storage     ,356.84,274.70800645209755,460.68,227.55,95.35,2026-04-01T18:44:09.829995
2021-09-28 13:00:00,East-Asia, Compute     ,304.35,274.7080065477013,416.95,169.07,98.48,2026-04-01T18:44:09.829995
2021-09-29 07:00:00,East-US, Compute     ,72.27,274.70800651027986,247.65,138.73,98.0,2026-04-01T18:44:09.829995
2021-09-29 10:00:00,East-Asia, Storage     ,391.45,274.7080064751896,276.46,38.55,96.2,2026-04-01T18:44:09.829995
2021-09-29 15:00:00,UK-South, Storage     ,362.98,274.7080065655204,502.79,258.05,99.61,2026-04-01T18:44:09.829995
2021-09-30 02:00:00,West-US, Storage     ,303.3,274.7080064604434,162.09,203.89,95.69,2026-04-01T18:44:09.829995
2021-09-30 02:00:00,East-US, Compute     ,405.35,274.7080065346557,102.18,137.44,96.65,2026-04-01T18:44:09.829995
2021-09-30 12:00:00,Central-India, Compute     ,107.83,274.70800652227587,193.94,129.32,95.41,2026-04-01T18:44:09.829995
2021-09-30 14:00:00,West-US, Storage     ,385.45,274.7080064693677,122.26,278.04,98.59,2026-04-01T18:44:09.829995
2021-09-30 18:00:00,West-US, Storage     ,223.76,274.70800656285184,425.98,246.3,99.15,2026-04-01T18:44:09.829995
2021-09-30 20:00:00,Central-India, Compute     ,193.23,274.708006470199,227.17,214.5,95.09,2026-04-01T18:44:09.829995
2021-10-01 03:00:00,West-US, Storage     ,497.16,274.70800652222005,371.46,78.03,96.6,2026-04-01T18:44:09.829995
2021-10-01 11:00:00,East-Asia, Compute     ,139.56,274.70800653196517,553.91,210.72,96.99,2026-04-01T18:44:09.829995
2021-10-01 12:00:00,East-Asia, Storage     ,194.85,274.7080064665065,232.5,94.92,97.46,2026-04-01T18:44:09.829995
2021-10-01 13:00:00,UK-South, Compute     ,257.15,274.70800655786104,296.13,232.95,98.27,2026-04-01T18:44:09.829995
2021-10-01 18:00:00,West-US, Compute     ,205.99,274.7080064806596,409.56,49.22,95.39,2026-04-01T18:44:09.829995
2021-10-01 18:00:00,Central-India, Compute     ,89.58,274.70800651095107,340.29,196.57,99.08,2026-04-01T18:44:09.829995
2021-10-01 21:00:00,East-Asia, Compute     ,392.95,274.7080065391744,402.69,124.79,98.71,2026-04-01T18:44:09.829995
2021-10-01 21:00:00,Central-India, Storage     ,478.02,274.70800646633336,350.69,183.38,95.21,2026-04-01T18:44:09.829995
2021-10-02 05:00:00,West-US, Storage     ,334.7,274.70800655113595,132.25,294.03,99.13,2026-04-01T18:44:09.829995
2021-10-02 09:00:00,Central-India, Compute     ,147.75,274.70800649118394,570.71,278.96,95.22,2026-04-01T18:44:09.829995
2021-10-02 12:00:00,West-US, Compute     ,160.7,274.7080065012657,415.94,181.78,96.28,2026-04-01T18:44:09.829995
2021-10-02 12:00:00,East-Asia, Storage     ,94.95,274.70800654388285,143.82,267.29,96.8,2026-04-01T18:44:09.829995
2021-10-02 12:00:00,West-US, Storage     ,182.88,274.7080064684754,250.28,131.19,99.91,2026-04-01T18:44:09.829995
2021-10-02 15:00:00,West-US, Compute     ,194.2,274.70800654327076,435.73,157.57,97.96,2026-04-01T18:44:09.829995
2021-10-03 10:00:00,West-US, Storage     ,298.17,274.70800650121873,172.64,252.07,99.26,2026-04-01T18:44:09.829995
2021-10-03 14:00:00,West-US, Compute     ,129.54,274.70800649344,558.16,110.25,99.43,2026-04-01T18:44:09.829995
2021-10-03 14:00:00,West-US, Compute     ,361.48,274.7080065462023,309.56,283.43,97.22,2026-04-01T18:44:09.829995
2021-10-03 16:00:00,UK-South, Storage     ,408.72,274.708006472493,310.99,187.4,96.88,2026-04-01T18:44:09.829995
2021-10-04 05:00:00,East-Asia, Storage     ,497.61,274.7080065348342,299.2,228.46,96.91,2026-04-01T18:44:09.829995
2021-10-04 16:00:00,Central-India, Compute     ,279.51,274.70800651031453,410.57,113.02,99.02,2026-04-01T18:44:09.829995
2021-10-04 18:00:00,East-Asia, Compute     ,59.88,274.70800648761457,261.66,281.25,98.1,2026-04-01T18:44:09.829995
2021-10-04 19:00:00,West-US, Storage     ,380.47,274.70800654635207,357.12,240.35,97.95,2026-04-01T18:44:09.829995
2021-10-04 21:00:00,UK-South, Compute     ,317.97,274.708006477912,462.5,263.52,99.04,2026-04-01T18:44:09.829995
2021-10-05 04:00:00,East-Asia, Compute     ,325.52,274.7080065263438,413.38,99.66,96.08,2026-04-01T18:44:09.829995
2021-10-05 04:00:00,East-Asia, Compute     ,165.43,274.70800651813425,126.34,42.23,99.56,2026-04-01T18:44:09.829995
2021-10-05 07:00:00,UK-South, Storage     ,163.66,274.70800648380657,560.8,52.68,96.98,2026-04-01T18:44:09.829995
2021-10-06 03:00:00,UK-South, Storage     ,459.28,274.70800654463267,442.43,239.88,96.45,2026-04-01T18:44:09.829995
2021-10-06 03:00:00,UK-South, Compute     ,134.82,274.7080064842531,575.06,106.91,96.15,2026-04-01T18:44:09.829995
2021-10-07 00:00:00,West-US, Compute     ,450.75,274.70800651824635,459.49,68.97,97.11,2026-04-01T18:44:09.829995
2021-10-07 00:00:00,East-Asia, Compute     ,243.3,274.70800652445473,171.34,267.19,99.64,2026-04-01T18:44:09.829995
2021-10-07 05:00:00,East-US, Compute     ,217.48,274.70800648192636,259.57,109.49,98.73,2026-04-01T18:44:09.829995
2021-10-07 08:00:00,Central-India, Storage     ,201.25,274.70800654139845,380.93,249.05,99.26,2026-04-01T18:44:09.829995
2021-10-07 14:00:00,West-US, Storage     ,454.9,274.7080064910572,102.18,134.36,96.17,2026-04-01T18:44:09.829995
2021-10-07 20:00:00,East-US, Compute     ,218.98,274.7080065109047,355.51,292.3,99.18,2026-04-01T18:44:09.829995
2021-10-08 01:00:00,East-Asia, Compute     ,130.21,274.708006529162,208.71,160.39,98.06,2026-04-01T18:44:09.829995
